,train,test,val
0,0.9075014585349754,0.7650068317314969,0.833292636816117
1,0.8994150145628282,0.6994792206850617,0.8012968007812227
2,0.9157738616626836,0.7524613220815752,0.8697743248242693
3,0.9329071708769765,0.8716708820319045,0.804661487236404
4,0.941784515241663,0.77580446041483,0.8990433065778292
