,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,0.14235754013061525,0.004939461889085287,0.003994941711425781,0.00010171898931803243,l2,5.314,"{'penalty': 'l2', 'C': 5.314}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.962280755272859,0.9571187620497209,0.011866851700464691
37,0.10327978134155273,0.009081810100506094,0.0057274818420410155,0.0012103591917468912,l1,4.397,"{'penalty': 'l1', 'C': 4.397}",0.6782089934838971,0.7718739823105317,0.7718739823105317,1.0,0.7782896421160245,0.8000493200441972,0.10666444814225448,47,0.936277876077207,0.9622732235384021,0.9280050074679562,0.9120029863624695,0.9199320544788414,0.9316982295849752,0.01729617754923555
38,0.14930119514465331,0.0108512194345336,0.004847335815429688,0.000925066512881372,l2,5.2780000000000005,"{'penalty': 'l2', 'C': 5.2780000000000005}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.962280755272859,0.9571187620497209,0.011866851700464691
39,0.14469408988952637,0.007336468943352983,0.0041806697845458984,0.00022917842523500765,l2,5.127000000000001,"{'penalty': 'l2', 'C': 5.127000000000001}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9534133579454487,0.9553452825842388,0.011622981931259381
40,0.13145027160644532,0.007297866102053274,0.004397726058959961,0.0006356487498263908,l2,4.2170000000000005,"{'penalty': 'l2', 'C': 4.2170000000000005}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9447416279879748,0.9622732235384021,0.936277876077207,0.9534133579454487,0.946596792325248,0.010085809459053952
41,0.1444094181060791,0.012698874793526528,0.0049876213073730465,0.0013727885028893313,l2,5.117000000000001,"{'penalty': 'l2', 'C': 5.117000000000001}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9534133579454487,0.9553452825842388,0.011622981931259381
42,0.11504278182983399,0.00824367639811626,0.004421758651733399,0.0004217671000008866,l1,5.509,"{'penalty': 'l1', 'C': 5.509}",0.6782089934838971,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.7908314624950926,0.11061922341043477,56,0.9447416279879748,0.9713579438805788,0.9534040114795577,0.936277876077207,0.962280755272859,0.9536124429396354,0.012403745017046225
43,0.08259758949279786,0.00949553803660427,0.004828119277954101,0.00013294084854752875,l1,1.307,"{'penalty': 'l1', 'C': 1.307}",0.632966220337609,0.7068367872865775,0.7068367872865775,0.928019650891588,0.7065618047809736,0.736244250116665,0.10005478607117022,94,0.8678896948710082,0.8477529567085876,0.8610465754226935,0.80553249111125,0.8413278632969932,0.8447099162821065,0.02172444516094991
44,0.14614591598510743,0.0035046159321673147,0.003981542587280273,8.638078520421881e-05,l2,7.894,"{'penalty': 'l2', 'C': 7.894}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9622732235384021,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9695870795687475,0.006870952962237398
45,0.21296539306640624,0.029570633153371294,0.008681964874267579,0.002074890382755558,l2,8.58,"{'penalty': 'l2', 'C': 8.58}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9713579438805788,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9902131950093671,0.9751739356984551,0.009506935640669354
46,0.185891056060791,0.013290404464737258,0.009118413925170899,0.00017289780015423517,l1,6.104,"{'penalty': 'l1', 'C': 6.104}",0.6782089934838971,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.7908314624950926,0.11061922341043477,56,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9534040114795577,0.9713636347030061,0.9623605650162205,0.008030634112669844
47,0.17155022621154786,0.014260704599570333,0.008328723907470702,0.0025442650184179837,l1,4.114000000000001,"{'penalty': 'l1', 'C': 4.114000000000001}",0.6782089934838971,0.7718739823105317,0.7718739823105317,1.0,0.7782896421160245,0.8000493200441972,0.10666444814225448,47,0.9280050074679562,0.9622732235384021,0.9280050074679562,0.9120029863624695,0.9199320544788414,0.9300436558631251,0.01717421000034669
48,0.25289440155029297,0.027105541513140284,0.010618495941162109,0.0008988965569430028,l2,7.271000000000001,"{'penalty': 'l2', 'C': 7.271000000000001}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9534040114795577,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9678132371569786,0.009259768801478548
49,0.09906330108642578,0.009559159852347654,0.005739450454711914,0.0011486634018389517,l1,1.577,"{'penalty': 'l1', 'C': 1.577}",0.632966220337609,0.7068367872865775,0.7068367872865775,0.962280755272859,0.7268120436145384,0.7471465187596322,0.11223468274126075,93,0.8748697711238906,0.854335796374339,0.8678896948710082,0.8412938580238387,0.8477854430693623,0.8572349126924879,0.012460555290200532
50,0.10843806266784668,0.005145683396868369,0.005067968368530273,0.00015397813878943427,l2,0.793,"{'penalty': 'l2', 'C': 0.793}",0.6547182765555194,0.8166572927845973,0.7968511125745006,0.962280755272859,0.771671104837344,0.800435708404964,0.0985198261122342,44,0.8892604203111264,0.8678896948710082,0.854335796374339,0.8287310327633128,0.8543667485138703,0.8589167385667315,0.01976925513187234
51,0.1344113826751709,0.004876696598584956,0.00435943603515625,0.00017111329160638325,l2,1.972,"{'penalty': 'l2', 'C': 1.972}",0.703704043847507,0.8413278632969932,0.7968511125745006,1.0,0.7255423196197438,0.813485067867749,0.10547561788267058,38,0.9199156914527407,0.9042603133817209,0.9120029863624695,0.9042603133817209,0.9042800515129292,0.9089438712183162,0.006250786622234626
52,0.15564842224121095,0.004587536318161698,0.0044537544250488285,0.00020976356548569415,l2,9.729,"{'penalty': 'l2', 'C': 9.729}",0.7620922384701913,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8410301047489416,0.08730830086280619,1,0.9713579438805788,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9807146510879982,0.005962835102130907
53,0.10079097747802734,0.0034236847490932013,0.0051763057708740234,2.80459710623169e-05,l2,0.511,"{'penalty': 'l2', 'C': 0.511}",0.6127340136536147,0.7936757901325451,0.7968511125745006,0.962280755272859,0.771671104837344,0.7874425552941727,0.11087613224686131,63,0.8748697711238906,0.8610465754226935,0.8477529567085876,0.8049254254823035,0.8349900020404533,0.8447169461555857,0.02392925224472971
54,0.1509242057800293,0.009443877810980121,0.004579734802246094,0.00039159583241348835,l2,5.827000000000001,"{'penalty': 'l2', 'C': 5.827000000000001}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.9447416279879748,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9713636347030061,0.9606280883179039,0.010369716818284028
55,0.14853057861328126,0.007251185694710139,0.004913759231567383,0.0008533947759679785,l2,5.4030000000000005,"{'penalty': 'l2', 'C': 5.4030000000000005}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.962280755272859,0.9571187620497209,0.011866851700464691
56,0.15123605728149414,0.005447405649721251,0.004918098449707031,0.0017057600482142698,l2,6.7090000000000005,"{'penalty': 'l2', 'C': 6.7090000000000005}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9534040114795577,0.9713579438805788,0.9713579438805788,0.9622732235384021,0.9713636347030061,0.9659513514964247,0.007193325499370801
57,0.13061671257019042,0.009314230813717845,0.003930282592773437,2.171751159591987e-05,l2,3.995,"{'penalty': 'l2', 'C': 3.995}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9447416279879748,0.9622732235384021,0.9280050074679562,0.9534133579454487,0.9449422186033978,0.012116964329915839
58,0.11050405502319335,0.008743979662820756,0.004596853256225586,0.00036602048217897936,l1,4.847,"{'penalty': 'l1', 'C': 4.847}",0.6782089934838971,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.7908314624950926,0.11061922341043477,56,0.9447416279879748,0.9622732235384021,0.9280050074679562,0.9280050074679562,0.928019650891588,0.9382089034707753,0.01366621999918026
59,0.11730637550354003,0.009464780550699176,0.004435491561889648,0.00045458435623222374,l1,6.496,"{'penalty': 'l1', 'C': 6.496}",0.6782089934838971,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.7861585438469048,0.1137183968073226,70,0.9622732235384021,0.9713579438805788,0.9713579438805788,0.9534040114795577,0.9713636347030061,0.9659513514964247,0.007193325499370801
60,0.12873144149780275,0.008201160709451443,0.004424190521240235,0.0006862932301568358,l2,3.437,"{'penalty': 'l2', 'C': 3.437}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9280050074679562,0.9534040114795577,0.9280050074679562,0.9447527640158404,0.9380889333017036,0.009855042446300184
