,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_break_ties,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
23,0.13085517883300782,0.0015406712523133082,0.06628518104553223,0.00439224924677472,4.259,True,3.5416000000000003,"{'gamma': 4.259, 'break_ties': True, 'C': 3.5416000000000003}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,0.1283841609954834,0.0037476765604306326,0.058389806747436525,0.00280772674372064,1.432,False,2.7302000000000004,"{'gamma': 1.432, 'break_ties': False, 'C': 2.7302000000000004}",0.6883898583033639,0.7864518380082112,0.6883898583033639,0.9598525742455006,0.8320502943378436,0.7910268846396566,0.10126666086738291,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,0.12961645126342775,0.007260674215439852,0.06246562004089355,0.0037343939390959953,3.668,False,3.7520000000000002,"{'gamma': 3.668, 'break_ties': False, 'C': 3.7520000000000002}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,0.12637500762939452,0.005048805392535685,0.0595240592956543,0.0017962816696550604,0.439,True,0.0335,"{'gamma': 0.439, 'break_ties': True, 'C': 0.0335}",0.5924191010718021,0.6361673275391181,0.6992636782542029,0.918615164580907,0.7619047619047619,0.7216740066701584,0.11395155019826862,41,0.7910931238208765,0.7458543053726417,0.8027000686767712,0.7667502794162093,0.7606356134344965,0.7734066781441991,0.020675850999444245
27,0.03605618476867676,0.0018836090120502489,0.015885400772094726,0.0008450951121739884,0.198,False,2.4412000000000003,"{'gamma': 0.198, 'break_ties': False, 'C': 2.4412000000000003}",0.7315297578349795,0.7315297578349795,0.8532477818768943,1.0,0.8412698412698413,0.831515427763339,0.09894317890788544,17,0.9806673721833482,0.9806673721833482,0.9713579438805788,0.9902112688899151,1.0,0.9845807914274382,0.009746052196321707
28,0.08877944946289062,0.011752463805309137,0.04798192977905273,0.00832352785278307,0.64,True,2.5090000000000003,"{'gamma': 0.64, 'break_ties': True, 'C': 2.5090000000000003}",0.6894354695400066,0.8761178103328443,0.8761178103328443,0.9598525742455006,0.8335069263637204,0.8470061181629832,0.08881445983517312,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,0.05380544662475586,0.00702306759943736,0.027982330322265624,0.0024438179600724057,0.255,True,2.3302000000000005,"{'gamma': 0.255, 'break_ties': True, 'C': 2.3302000000000005}",0.7620922384701913,0.7620922384701913,0.8532477818768943,0.9598525742455006,0.8412698412698413,0.8357109348665237,0.0729232665057685,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.16538543701171876,0.005787420548429441,0.10300421714782715,0.011221399958889112,2.61,False,4.7965,"{'gamma': 2.61, 'break_ties': False, 'C': 4.7965}",0.6349603162203157,0.577501864379107,0.577501864379107,0.7386811483197074,0.7863336509949341,0.6629957688586343,0.08525832727068823,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0.16883425712585448,0.02097125652397126,0.08766231536865235,0.011309217669194726,4.355,True,1.0635000000000001,"{'gamma': 4.355, 'break_ties': True, 'C': 1.0635000000000001}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,0.08673300743103027,0.003998080769568434,0.04082446098327637,0.0027861056509496007,0.636,True,0.3036,"{'gamma': 0.636, 'break_ties': True, 'C': 0.3036}",0.7139303217283312,0.8761178103328443,0.8413948256467941,0.9598525742455006,0.8852704127574261,0.8553131889421792,0.08055009197754268,2,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9622732235384021,0.962280755272859,0.9733112190722611,0.009009411110796124
