,train,test,val
0,0.9026357440570364,0.7270279442276466,0.804661487236404
1,0.9137798172621894,0.7148514974672808,0.9098178459998841
2,0.9137798172621894,0.6933129007492053,0.905286205167949
3,0.9248350205497529,0.8014215013114058,0.8697743248242693
4,0.9026357440570364,0.8418079692677263,0.8645977987201029
